Student ID,gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
S14233,male,Group C,associate's degree,free/reduced,none,60,59,52
S14234,male,Group D,some college,standard,completed,69,58,60
S14235,female,Group C,some college,free/reduced,none,43,48,53
S14237,female,Group D,associate's degree,standard,none,84,92,90
S14238,female,Group C,high school,standard,none,61,57,55
S14239,female,Group C,bachelor's degree,standard,completed,80,93,99
S14240,male,Group E,some high school,standard,none,74,6,59
S14241,male,Group C,bachelor's degree,free/reduced,completed,72,7,70
S14242,male,Group E,some college,standard,none,71,83,79
S14243,male,Group C,high school,standard,none,90,78,78
S14244,female,Group E,some high school,standard,completed,87,9,90
S14246,male,Group B,associate's degree,free/reduced,completed,84,91,89
S14247,female,Group C,associate's degree,free/reduced,completed,79,92,97
S14248,female,Group D,some college,standard,completed,73,87,83
S14249,male,Group C,bachelor's degree,standard,none,74,61,68
S14250,female,Group D,bachelor's degree,free/reduced,completed,81,96,99
S14253,male,Group C,some high school,standard,none,90,93,84
S14254,male,Group C,some college,standard,completed,82,89,86
S14255,female,Group B,some college,standard,completed,45,63,67
S14256,male,Group C,some college,free/reduced,none,56,57,62
S14257,female,Group C,associate's degree,free/reduced,none,52,64,66
S14258,female,Group C,some high school,standard,completed,60,51,55
S14260,male,Group B,associate's degree,standard,none,81,66,58
S14261,male,Group A,associate's degree,free/reduced,completed,56,6,63
S14262,male,Group C,some college,standard,none,31,27,19
S14264,male,Group D,some high school,standard,completed,94,91,98
S14265,male,Group E,bachelor's degree,standard,completed,95,9,89
S14266,male,Group C,bachelor's degree,standard,completed,62,67,68
S14267,male,Group D,some high school,standard,none,69,56,59
S14268,male,Group C,associate's degree,standard,none,91,84,77
S14269,male,Group B,bachelor's degree,standard,none,63,46,46
S14271,male,Group C,some high school,standard,none,63,56,47
S14273,female,Group D,some college,standard,none,62,62,68
S14274,male,Group C,some college,free/reduced,none,60,67,61
S14275,female,Group E,associate's degree,standard,none,92,1,99
S14276,male,Group A,associate's degree,standard,completed,73,68,81
S14277,female,Group E,associate's degree,standard,none,80,79,71
S14278,female,Group B,bachelor's degree,standard,completed,66,73,72
S14279,female,Group D,some high school,standard,none,83,92,93
S14280,female,Group B,high school,standard,none,55,6,67
S14281,female,Group D,some college,standard,none,59,7,78
S14282,male,Group A,associate's degree,free/reduced,completed,68,71,64
S14283,male,Group C,high school,free/reduced,none,72,68,62
S14284,female,Group D,bachelor's degree,standard,none,58,61,59
S14285,male,Group A,some college,free/reduced,none,43,43,40
S14286,female,Group E,some college,free/reduced,none,60,74,68
S14287,female,Group B,associate's degree,standard,completed,83,96,96
S14288,male,Group D,some college,free/reduced,none,67,63,63
S14289,male,Group C,some college,standard,none,65,85,80
S14290,female,Group D,associate's degree,free/reduced,none,39,65,64
S14291,male,Group C,high school,standard,none,49,53,43
S14292,female,Group D,some college,standard,none,66,7,67
S14293,male,Group D,associate's degree,standard,none,95,86,83
S14295,male,Group C,some college,free/reduced,completed,65,62,63
S14296,male,Group D,some high school,standard,completed,82,74,75
S14297,female,Group B,associate's degree,standard,none,90,94,93
S14298,female,Group E,some college,standard,completed,82,85,91
S14299,male,Group C,bachelor's degree,standard,completed,72,7,70
S14300,female,Group C,master's degree,standard,completed,50,64,63
S14301,female,Group B,high school,standard,none,45,52,51
S14302,male,Group B,high school,standard,none,81,71,62
S14303,female,Group B,high school,standard,none,44,56,47
S14304,male,Group D,some college,free/reduced,none,62,58,56
S14305,male,Group D,high school,free/reduced,none,54,49,48
S14306,female,Group B,some college,standard,none,50,48,52
S14307,male,Group D,associate's degree,standard,none,71,73,69
S14309,male,Group A,some college,standard,none,77,73,69
S14310,male,Group A,some college,free/reduced,none,54,56,58
S14311,female,Group B,associate's degree,free/reduced,none,61,68,67
S14312,male,Group C,some college,free/reduced,none,48,46,50
S14313,male,Group B,bachelor's degree,standard,none,63,46,46
S14314,male,Group C,master's degree,standard,none,85,81,80
S14315,male,Group C,associate's degree,standard,none,61,7,73
S14316,male,Group C,some high school,free/reduced,completed,63,69,63
S14317,female,Group C,associate's degree,standard,completed,75,74,80
S14318,female,Group C,bachelor's degree,standard,none,63,74,75
S14319,male,Group D,high school,free/reduced,none,58,52,51
S14320,female,Group B,high school,free/reduced,none,51,69,64
S14321,male,Group B,associate's degree,standard,none,72,67,64
S14322,female,Group B,some high school,free/reduced,completed,64,72,79
S14323,female,Group D,some college,standard,completed,91,1,100
S14324,male,Group D,some college,standard,none,74,74,70
S14325,female,Group C,associate's degree,standard,none,55,68,73
S14326,male,Group C,high school,standard,completed,64,66,69
S14327,male,Group C,high school,standard,none,79,72,72
S14328,male,Group E,bachelor's degree,standard,completed,95,9,89
S14329,male,Group D,some high school,standard,none,90,93,84
S14330,male,Group D,some college,standard,completed,100,1,98
S14331,female,Group C,high school,standard,none,50,62,63
S14332,male,Group E,some high school,free/reduced,none,47,54,48
S14333,female,Group D,some college,standard,none,61,56,60
S14334,male,Group B,some college,standard,none,82,68,69
S14335,male,Group B,associate's degree,standard,none,67,6,61
S14336,male,Group D,associate's degree,standard,none,89,75,80
S14338,female,Group B,some college,standard,completed,77,9,93
S14340,male,Group C,associate's degree,free/reduced,completed,72,67,61
S14341,male,Group C,high school,standard,none,90,78,78
S14342,male,Group C,high school,standard,none,76,81,74
S14343,male,Group E,some college,standard,completed,80,7,71
S14344,female,Group A,high school,standard,none,79,86,84
S14346,female,Group C,associate's degree,standard,completed,69,76,82
S14347,male,Group D,some college,standard,none,83,78,74
S14348,male,Group C,some college,free/reduced,none,72,68,62
S14349,female,Group B,some high school,standard,none,46,61,58
S14350,male,Group D,bachelor's degree,standard,none,63,65,58
S14351,female,Group A,some college,standard,none,61,65,59
S14352,female,Group D,associate's degree,standard,none,42,48,42
S14353,female,Group C,some college,standard,none,45,46,47
S14355,female,Group E,some college,free/reduced,none,69,74,75
S14356,female,Group C,master's degree,standard,none,43,57,59
S14358,male,Group C,bachelor's degree,standard,none,70,49,53
S14359,male,Group A,associate's degree,free/reduced,completed,63,61,64
S14360,male,Group D,some college,standard,none,63,6,53
S14361,female,Group A,high school,standard,none,79,86,84
S14362,male,Group C,some college,free/reduced,none,70,75,74
S14363,male,Group C,some high school,standard,none,59,5,41
S14364,male,Group C,some college,standard,none,51,56,53
S14365,female,Group D,associate's degree,free/reduced,none,71,78,81
S14366,male,Group B,master's degree,standard,none,88,78,84
S14367,male,Group C,some college,free/reduced,completed,65,62,63
S14368,female,Group D,associate's degree,free/reduced,none,62,65,69
S14369,female,Group D,some college,standard,completed,59,7,78
S14371,female,Group E,associate's degree,free/reduced,none,83,9,95
S14372,female,Group B,high school,standard,none,58,62,54
S14374,female,Group E,associate's degree,standard,completed,83,86,91
S14375,female,Group C,associate's degree,free/reduced,none,79,89,96
S14376,female,Group C,some college,standard,completed,67,74,81
S14379,male,Group C,bachelor's degree,standard,none,64,62,58
S14380,female,Group B,high school,standard,none,61,74,71
S14381,female,Group C,high school,standard,none,66,77,80
S14383,female,Group B,high school,free/reduced,none,67,77,81
S14384,female,Group D,some high school,free/reduced,none,49,69,68
S14385,male,Group D,some high school,standard,completed,76,78,79
S14386,male,Group C,associate's degree,standard,none,73,54,57
S14387,male,Group C,associate's degree,standard,completed,85,75,74
S14389,female,Group D,some college,free/reduced,none,45,61,57
S14390,female,Group C,bachelor's degree,free/reduced,completed,68,78,83
S14391,male,Group A,associate's degree,free/reduced,none,68,71,64
S14392,female,Group B,associate's degree,standard,none,75,95,94
S14393,female,Group C,some college,standard,completed,69,84,81
S14394,male,Group C,high school,standard,completed,88,75,72
S14395,female,Group E,some college,standard,none,74,77,73
S14396,male,Group D,master's degree,standard,none,70,65,56
S14397,male,Group C,high school,standard,none,60,54,47
S14398,female,Group E,some college,standard,none,81,78,68
S14400,female,Group E,bachelor's degree,standard,none,98,95,100
S14401,male,Group D,some college,free/reduced,completed,73,68,72
S14402,male,Group D,some high school,standard,completed,74,78,78
S14403,female,Group C,some college,free/reduced,none,68,64,64
S14404,male,Group C,high school,free/reduced,none,20,25,15
S14405,female,Group B,some college,standard,none,83,89,88
S14406,male,Group C,associate's degree,free/reduced,none,72,8,75
S14407,female,Group D,associate's degree,standard,none,99,1,100
S14408,male,Group D,bachelor's degree,standard,completed,100,1,100
S14409,female,Group C,high school,standard,none,50,62,63
S14410,male,Group B,high school,free/reduced,completed,73,68,71
S14412,male,Group D,some college,free/reduced,completed,77,77,77
S14413,male,Group A,some college,standard,completed,56,51,44
S14416,male,Group D,high school,free/reduced,completed,58,67,67
S14417,male,Group E,high school,standard,none,80,72,62
S14418,male,Group B,some high school,free/reduced,none,46,41,40
S14420,male,Group C,some college,free/reduced,completed,70,75,74
S14421,male,Group E,associate's degree,standard,none,82,76,71
S14422,male,Group D,associate's degree,standard,none,86,72,76
S14423,female,Group C,some high school,standard,none,70,75,78
S14424,female,Group D,high school,free/reduced,completed,67,75,84
S14427,male,Group E,associate's degree,standard,none,83,83,78
S14428,female,Group C,some college,standard,none,87,9,85
S14429,female,Group D,some high school,free/reduced,none,30,59,51
S14430,female,Group E,some high school,free/reduced,completed,46,57,57
S14431,female,Group B,high school,free/reduced,completed,75,9,95
S14432,female,Group C,high school,standard,none,56,68,66
S14434,male,Group C,some college,standard,completed,73,77,76
S14435,male,Group E,some college,standard,completed,84,79,75
S14436,female,Group A,associate's degree,standard,none,60,56,57
S14437,male,Group C,associate's degree,free/reduced,none,39,44,36
S14438,male,Group C,associate's degree,free/reduced,completed,46,46,48
S14439,male,Group C,high school,standard,none,69,67,63
S14440,male,Group A,some high school,standard,none,83,77,77
S14442,female,Group C,some high school,standard,none,44,56,47
S14443,female,Group B,some college,standard,none,65,68,67
S14444,female,Group C,associate's degree,free/reduced,none,89,98,99
S14445,female,Group C,associate's degree,free/reduced,none,44,55,61
S14447,female,Group A,master's degree,standard,none,68,7,72
S14448,female,Group A,some high school,standard,none,83,77,77
S14449,male,Group C,some college,standard,none,77,77,71
S14450,male,Group C,associate's degree,free/reduced,none,59,64,60
S14451,female,Group A,high school,standard,none,61,69,69
S14452,female,Group C,some college,standard,none,31,49,42
S14453,female,Group D,some college,standard,none,62,62,68
S14455,female,Group B,high school,free/reduced,none,59,74,68
S14458,female,Group D,some college,standard,none,74,75,74
S14459,male,Group C,some college,standard,none,75,69,67
S14460,female,Group C,high school,standard,completed,44,69,68
S14461,male,Group D,master's degree,free/reduced,completed,91,93,95
S14462,male,Group B,high school,standard,completed,85,75,72
S14464,male,Group C,bachelor's degree,free/reduced,none,65,61,57
S14465,female,Group C,high school,free/reduced,none,30,59,51
S14467,male,Group E,master's degree,free/reduced,none,68,7,62
S14468,male,Group C,high school,standard,none,64,62,61
S14469,female,Group B,bachelor's degree,standard,completed,66,73,72
S14471,female,Group A,associate's degree,standard,none,72,85,81
